"","kb","mb","fileType","gitUrl","tweetID","fileCode","tweetURL"
"1",44.795,0.045,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1001608265682374657-DeZtZsIX4AAIDQG.mp4","1001608265682374657","-DeZtZsIX4AAIDQG.mp4","https://twitter.com/jmhenner/status/1001608265682374657"
"2",192.433,0.192,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1002217869361451008-DeiX1jkVMAI50tL.mp4","1002217869361451008","-DeiX1jkVMAI50tL.mp4","https://twitter.com/jmhenner/status/1002217869361451008"
"3",166.023,0.166,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1002238664364175360-Deiqv9qWAAAeRaX.mp4","1002238664364175360","-Deiqv9qWAAAeRaX.mp4","https://twitter.com/jmhenner/status/1002238664364175360"
"4",273.283,0.273,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1002558783913152514-DenN4-SXkAAKWMi.mp4","1002558783913152514","-DenN4-SXkAAKWMi.mp4","https://twitter.com/jmhenner/status/1002558783913152514"
"5",28.198,0.028,".jpg","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1002631980423503872-DeoQeGnXcAAS3f0.jpg","1002631980423503872","-DeoQeGnXcAAS3f0.jpg","https://twitter.com/jmhenner/status/1002631980423503872"
"6",31.534,0.032,".jpg","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1002632631471738881-DeoREEHXkAARWg_.jpg","1002632631471738881","-DeoREEHXkAARWg_.jpg","https://twitter.com/jmhenner/status/1002632631471738881"
"7",114.878,0.115,".jpg","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1003642066952433665-De2nIrSVQAEOyki.jpg","1003642066952433665","-De2nIrSVQAEOyki.jpg","https://twitter.com/jmhenner/status/1003642066952433665"
"8",124.269,0.124,".jpg","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1003682372091555841-De3LysxU8AABITQ.jpg","1003682372091555841","-De3LysxU8AABITQ.jpg","https://twitter.com/jmhenner/status/1003682372091555841"
"9",51.587,0.052,".jpg","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1004140132037951489-De9sIEmXcAERVv9.jpg","1004140132037951489","-De9sIEmXcAERVv9.jpg","https://twitter.com/jmhenner/status/1004140132037951489"
"10",111.366,0.111,".jpg","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1004167060652519424-De-EnNmU0AEqqCN.jpg","1004167060652519424","-De-EnNmU0AEqqCN.jpg","https://twitter.com/jmhenner/status/1004167060652519424"
"11",49.318,0.049,".jpg","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1005081501816578048-DfKq21fU8AAibLK.jpg","1005081501816578048","-DfKq21fU8AAibLK.jpg","https://twitter.com/jmhenner/status/1005081501816578048"
"12",166.786,0.167,".jpg","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1005085638604050432-DfGXkZXV4AA8So0.jpg","1005085638604050432","-DfGXkZXV4AA8So0.jpg","https://twitter.com/jmhenner/status/1005085638604050432"
"13",241,0.241,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1005558582803402752-DfR2Mq5W4AE_UuX.mp4","1005558582803402752","-DfR2Mq5W4AE_UuX.mp4","https://twitter.com/jmhenner/status/1005558582803402752"
"14",46.136,0.046,".jpg","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1005878628574429186-DfWZRvEX4AITM4m.jpg","1005878628574429186","-DfWZRvEX4AITM4m.jpg","https://twitter.com/jmhenner/status/1005878628574429186"
"15",100.901,0.101,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1006184196409315329-DfavMD3VMAEAaIJ.mp4","1006184196409315329","-DfavMD3VMAEAaIJ.mp4","https://twitter.com/jmhenner/status/1006184196409315329"
"16",161.512,0.162,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1007334564669345793-DfrFccVX0AE0cVq.mp4","1007334564669345793","-DfrFccVX0AE0cVq.mp4","https://twitter.com/jmhenner/status/1007334564669345793"
"17",185.037,0.185,".jpg","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1008008222085734402-Df0qHT0UwAEA_mM.jpg","1008008222085734402","-Df0qHT0UwAEA_mM.jpg","https://twitter.com/jmhenner/status/1008008222085734402"
"18",170.741,0.171,".jpg","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1008784691468619779-Df_sSknUYAAlvGs.jpg","1008784691468619779","-Df_sSknUYAAlvGs.jpg","https://twitter.com/jmhenner/status/1008784691468619779"
"19",171.088,0.171,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1008842677629210626-DgAhDmYW4A0fze-.mp4","1008842677629210626","-DgAhDmYW4A0fze-.mp4","https://twitter.com/jmhenner/status/1008842677629210626"
"20",166.918,0.167,".jpg","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1009148622884261889-DgE3UiFXkAAFZPB.jpg","1009148622884261889","-DgE3UiFXkAAFZPB.jpg","https://twitter.com/jmhenner/status/1009148622884261889"
"21",71.399,0.071,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1009295362329337856-DgGpQW3VQAAWYLU.mp4","1009295362329337856","-DgGpQW3VQAAWYLU.mp4","https://twitter.com/jmhenner/status/1009295362329337856"
"22",233.101,0.233,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1009546532935405569-DgKhN5sU8AIji1g.mp4","1009546532935405569","-DgKhN5sU8AIji1g.mp4","https://twitter.com/jmhenner/status/1009546532935405569"
"23",123.04,0.123,".jpg","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1009583325688860677-DgJ1ks-XUAAb7cu.jpg","1009583325688860677","-DgJ1ks-XUAAb7cu.jpg","https://twitter.com/jmhenner/status/1009583325688860677"
"24",120.611,0.121,".jpg","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1009583325688860677-DgJ1l_WXUA0g7ax.jpg","1009583325688860677","-DgJ1l_WXUA0g7ax.jpg","https://twitter.com/jmhenner/status/1009583325688860677"
"25",123.678,0.124,".jpg","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1009583325688860677-DgJ1nfrXUAEPiug.jpg","1009583325688860677","-DgJ1nfrXUAEPiug.jpg","https://twitter.com/jmhenner/status/1009583325688860677"
"26",112.387,0.112,".jpg","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1009583325688860677-DgJ1pZMX0AEvyis.jpg","1009583325688860677","-DgJ1pZMX0AEvyis.jpg","https://twitter.com/jmhenner/status/1009583325688860677"
"27",129.389,0.129,".jpg","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1010291152615034880-DgVGbrdUEAAotMX.jpg","1010291152615034880","-DgVGbrdUEAAotMX.jpg","https://twitter.com/jmhenner/status/1010291152615034880"
"28",147.855,0.148,".jpg","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1010317247787741184-DgLvEIzVQAEzeax.jpg","1010317247787741184","-DgLvEIzVQAEzeax.jpg","https://twitter.com/jmhenner/status/1010317247787741184"
"29",45.332,0.045,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1010730397368537088-DgbV7tFUYAAPoqh.mp4","1010730397368537088","-DgbV7tFUYAAPoqh.mp4","https://twitter.com/jmhenner/status/1010730397368537088"
"30",277.104,0.277,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1011015386798723072-DgfZIDWX4AISBqV.mp4","1011015386798723072","-DgfZIDWX4AISBqV.mp4","https://twitter.com/jmhenner/status/1011015386798723072"
"31",74.613,0.075,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1011230232139980800-DgichvzUEAEGsvh.mp4","1011230232139980800","-DgichvzUEAEGsvh.mp4","https://twitter.com/jmhenner/status/1011230232139980800"
"32",140.442,0.14,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1011290672719192064-DgjTgKbU8AAT-1N.mp4","1011290672719192064","-DgjTgKbU8AAT-1N.mp4","https://twitter.com/jmhenner/status/1011290672719192064"
"33",126.03,0.126,".jpg","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1011615713621151744-Dgn6ynGXkAE-tFL.jpg","1011615713621151744","-Dgn6ynGXkAE-tFL.jpg","https://twitter.com/jmhenner/status/1011615713621151744"
"34",57.873,0.058,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1011624179815403520-DgoC07LXUAEFKxa.mp4","1011624179815403520","-DgoC07LXUAEFKxa.mp4","https://twitter.com/jmhenner/status/1011624179815403520"
"35",29.873,0.03,".jpg","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1011625531652083714-DgoEDxHXUAAQCIx.jpg","1011625531652083714","-DgoEDxHXUAAQCIx.jpg","https://twitter.com/jmhenner/status/1011625531652083714"
"36",21.312,0.021,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1011813634685722626-DgqvIkAU0AEqdkg.mp4","1011813634685722626","-DgqvIkAU0AEqdkg.mp4","https://twitter.com/jmhenner/status/1011813634685722626"
"37",196.099,0.196,".jpg","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1011974799516676096-DgooCRwUcAEYspZ.jpg","1011974799516676096","-DgooCRwUcAEYspZ.jpg","https://twitter.com/jmhenner/status/1011974799516676096"
"38",155.032,0.155,".jpg","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1012022211799068677-Dgts1PUUEAEmlpG.jpg","1012022211799068677","-Dgts1PUUEAEmlpG.jpg","https://twitter.com/jmhenner/status/1012022211799068677"
"39",91.905,0.092,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1012402611918639104-DgzGzlxVQAAJyep.mp4","1012402611918639104","-DgzGzlxVQAAJyep.mp4","https://twitter.com/jmhenner/status/1012402611918639104"
"40",132.263,0.132,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1012548783513759746-Dg1LvjyUwAQ6ffe.mp4","1012548783513759746","-Dg1LvjyUwAQ6ffe.mp4","https://twitter.com/jmhenner/status/1012548783513759746"
"41",1061.077,1.061,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1012729787599785984-StLHXoKggADRvl6S.mp4","1012729787599785984","-StLHXoKggADRvl6S.mp4","https://twitter.com/jmhenner/status/1012729787599785984"
"42",182.621,0.183,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1013066773669785601-Dg8i2mLXUAAFvXz.mp4","1013066773669785601","-Dg8i2mLXUAAFvXz.mp4","https://twitter.com/jmhenner/status/1013066773669785601"
"43",73.972,0.074,".jpg","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1013865926792445952-DhH5rwbUwAMIZuL.jpg","1013865926792445952","-DhH5rwbUwAMIZuL.jpg","https://twitter.com/jmhenner/status/1013865926792445952"
"44",56.546,0.057,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1014117527822241792-DhLeg4RW0AAZNtH.mp4","1014117527822241792","-DhLeg4RW0AAZNtH.mp4","https://twitter.com/jmhenner/status/1014117527822241792"
"45",125.75,0.126,".jpg","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1014906034379517953-DhWKqh8X0AQsMH4.jpg","1014906034379517953","-DhWKqh8X0AQsMH4.jpg","https://twitter.com/jmhenner/status/1014906034379517953"
"46",178.086,0.178,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1015238851370119168-DhbaWM-WAAAC5OJ.mp4","1015238851370119168","-DhbaWM-WAAAC5OJ.mp4","https://twitter.com/jmhenner/status/1015238851370119168"
"47",139.93,0.14,".jpg","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1015244030232457217-Dha__x_W0AUvVLR.jpg","1015244030232457217","-Dha__x_W0AUvVLR.jpg","https://twitter.com/jmhenner/status/1015244030232457217"
"48",195.078,0.195,".jpg","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1015313519812792320-DhceQjCU0AAJnUf.jpg","1015313519812792320","-DhceQjCU0AAJnUf.jpg","https://twitter.com/jmhenner/status/1015313519812792320"
"49",32.808,0.033,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1015327892388155393-DhcrVRIUcAETjiE.mp4","1015327892388155393","-DhcrVRIUcAETjiE.mp4","https://twitter.com/jmhenner/status/1015327892388155393"
"50",112.739,0.113,".jpg","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1015331738795610117-Dhcu1LrUwAA8afV.jpg","1015331738795610117","-Dhcu1LrUwAA8afV.jpg","https://twitter.com/jmhenner/status/1015331738795610117"
"51",276.509,0.277,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1015351763963138048-DhdBCcvVQAABXPm.mp4","1015351763963138048","-DhdBCcvVQAABXPm.mp4","https://twitter.com/jmhenner/status/1015351763963138048"
"52",175.433,0.175,".jpg","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1015377964761001984-DhdY38GW4AAEf4e.jpg","1015377964761001984","-DhdY38GW4AAEf4e.jpg","https://twitter.com/jmhenner/status/1015377964761001984"
"53",28.09,0.028,".jpg","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1015621860405469184-Dhg2shaVMAA6LL1.jpg","1015621860405469184","-Dhg2shaVMAA6LL1.jpg","https://twitter.com/jmhenner/status/1015621860405469184"
"54",201.081,0.201,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1015646441786740738-DhhNDWrW4AEu9yO.mp4","1015646441786740738","-DhhNDWrW4AEu9yO.mp4","https://twitter.com/jmhenner/status/1015646441786740738"
"55",241.617,0.242,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1016415858271358983-DhsI063UcAADNN0.mp4","1016415858271358983","-DhsI063UcAADNN0.mp4","https://twitter.com/jmhenner/status/1016415858271358983"
"56",80.146,0.08,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1016417420288970753-DhsKQI-XkAEvQr-.mp4","1016417420288970753","-DhsKQI-XkAEvQr-.mp4","https://twitter.com/jmhenner/status/1016417420288970753"
"57",1067.282,1.067,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1017412609220358145-IOpyv3455zm6dDml.mp4","1017412609220358145","-IOpyv3455zm6dDml.mp4","https://twitter.com/jmhenner/status/1017412609220358145"
"58",35.842,0.036,".jpg","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1017505618318581760-DhxGMIvX4AAqasw.jpg","1017505618318581760","-DhxGMIvX4AAqasw.jpg","https://twitter.com/jmhenner/status/1017505618318581760"
"59",165.216,0.165,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1017564203757047809-Dh8dPg9X0AAtde4.mp4","1017564203757047809","-Dh8dPg9X0AAtde4.mp4","https://twitter.com/jmhenner/status/1017564203757047809"
"60",126.815,0.127,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1017597473110585344-Dh87gQfV4AACmDe.mp4","1017597473110585344","-Dh87gQfV4AACmDe.mp4","https://twitter.com/jmhenner/status/1017597473110585344"
"61",26.681,0.027,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1017808145605898240-Dh_7GzKXkAAfcYu.mp4","1017808145605898240","-Dh_7GzKXkAAfcYu.mp4","https://twitter.com/jmhenner/status/1017808145605898240"
"62",237.996,0.238,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1017874555673698309-DiA3gqXX4AMqHYT.mp4","1017874555673698309","-DiA3gqXX4AMqHYT.mp4","https://twitter.com/jmhenner/status/1017874555673698309"
"63",38.805,0.039,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1018121266027548672-DiEX5EwW0AAOJTW.mp4","1018121266027548672","-DiEX5EwW0AAOJTW.mp4","https://twitter.com/jmhenner/status/1018121266027548672"
"64",142.399,0.142,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1018266185740312577-DiGbsg5UYAArlnV.mp4","1018266185740312577","-DiGbsg5UYAArlnV.mp4","https://twitter.com/jmhenner/status/1018266185740312577"
"65",164.384,0.164,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1018294187647791104-DiG1J35XcAIsyGD.mp4","1018294187647791104","-DiG1J35XcAIsyGD.mp4","https://twitter.com/jmhenner/status/1018294187647791104"
"66",68.24,0.068,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1018946270340288513-DiQGOilUEAEoL_V.mp4","1018946270340288513","-DiQGOilUEAEoL_V.mp4","https://twitter.com/jmhenner/status/1018946270340288513"
"67",37.263,0.037,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1019075985260630016-DiR8M80UYAAyV0A.mp4","1019075985260630016","-DiR8M80UYAAyV0A.mp4","https://twitter.com/jmhenner/status/1019075985260630016"
"68",106.839,0.107,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1019078014112583680-DiR-C5xVQAARmDj.mp4","1019078014112583680","-DiR-C5xVQAARmDj.mp4","https://twitter.com/jmhenner/status/1019078014112583680"
"69",68.071,0.068,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1019079268842827777-DiR_MJzWkAEg9qN.mp4","1019079268842827777","-DiR_MJzWkAEg9qN.mp4","https://twitter.com/jmhenner/status/1019079268842827777"
"70",91.905,0.092,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1019216635222249472-DiT8H16U8AAQOmt.mp4","1019216635222249472","-DiT8H16U8AAQOmt.mp4","https://twitter.com/jmhenner/status/1019216635222249472"
"71",163.913,0.164,".jpg","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1019225792541229056-DiUEcrRUwAAR0Iu.jpg","1019225792541229056","-DiUEcrRUwAAR0Iu.jpg","https://twitter.com/jmhenner/status/1019225792541229056"
"72",223.497,0.223,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1019252863963488258-DiUdEqqUEAEotVb.mp4","1019252863963488258","-DiUdEqqUEAEotVb.mp4","https://twitter.com/jmhenner/status/1019252863963488258"
"73",173.803,0.174,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1019253478806511616-DiUdoc4VAAAgrcb.mp4","1019253478806511616","-DiUdoc4VAAAgrcb.mp4","https://twitter.com/jmhenner/status/1019253478806511616"
"74",108.476,0.108,".jpg","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1019340361712488448-DiVsp2hXUAALH8q.jpg","1019340361712488448","-DiVsp2hXUAALH8q.jpg","https://twitter.com/jmhenner/status/1019340361712488448"
"75",140.178,0.14,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1019932678576132096-DieHXI-VAAUj_rG.mp4","1019932678576132096","-DieHXI-VAAUj_rG.mp4","https://twitter.com/jmhenner/status/1019932678576132096"
"76",41.586,0.042,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1020040347391602689-DifpSN-VsAEG6Xp.mp4","1020040347391602689","-DifpSN-VsAEG6Xp.mp4","https://twitter.com/jmhenner/status/1020040347391602689"
"77",90.391,0.09,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1020327416726736896-DijuX2gUEAAqsnW.mp4","1020327416726736896","-DijuX2gUEAAqsnW.mp4","https://twitter.com/jmhenner/status/1020327416726736896"
"78",71.025,0.071,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1020400834121740294-DikxJIsX0AAEj2k.mp4","1020400834121740294","-DikxJIsX0AAEj2k.mp4","https://twitter.com/jmhenner/status/1020400834121740294"
"79",253.735,0.254,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1020410626282344455-Dik6DA2VQAAi_3V.mp4","1020410626282344455","-Dik6DA2VQAAi_3V.mp4","https://twitter.com/jmhenner/status/1020410626282344455"
"80",253.735,0.254,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1020715118806687749-DipO-sJXcAExykx.mp4","1020715118806687749","-DipO-sJXcAExykx.mp4","https://twitter.com/jmhenner/status/1020715118806687749"
"81",352.861,0.353,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1020801929318993920-Diqd7tvWkAAb3da.mp4","1020801929318993920","-Diqd7tvWkAAb3da.mp4","https://twitter.com/jmhenner/status/1020801929318993920"
"82",198.982,0.199,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1020803669221093376-Diqfg-HX4AUQBi8.mp4","1020803669221093376","-Diqfg-HX4AUQBi8.mp4","https://twitter.com/jmhenner/status/1020803669221093376"
"83",356.689,0.357,".jpg","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1021098447275986944-Diurnt9U0AE54SQ.jpg","1021098447275986944","-Diurnt9U0AE54SQ.jpg","https://twitter.com/jmhenner/status/1021098447275986944"
"84",14.868,0.015,".jpg","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1021100365088002048-DiutXehU8AAWudn.jpg","1021100365088002048","-DiutXehU8AAWudn.jpg","https://twitter.com/jmhenner/status/1021100365088002048"
"85",118.798,0.119,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1021419285992935425-DizPbJSW0AM98CY.mp4","1021419285992935425","-DizPbJSW0AM98CY.mp4","https://twitter.com/jmhenner/status/1021419285992935425"
"86",42.939,0.043,".jpg","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1021785700759420934-Di3t6BdXgAAmeRg.jpg","1021785700759420934","-Di3t6BdXgAAmeRg.jpg","https://twitter.com/jmhenner/status/1021785700759420934"
"87",131.857,0.132,".jpg","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1021844744769622022-Di5SX4GUUAAJrJz.jpg","1021844744769622022","-Di5SX4GUUAAJrJz.jpg","https://twitter.com/jmhenner/status/1021844744769622022"
"88",170.411,0.17,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1021874424872665088-Di5tXbbX0AAJEmj.mp4","1021874424872665088","-Di5tXbbX0AAJEmj.mp4","https://twitter.com/jmhenner/status/1021874424872665088"
"89",69.658,0.07,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1021885173510692864-Di53JT_X4AIFS9F.mp4","1021885173510692864","-Di53JT_X4AIFS9F.mp4","https://twitter.com/jmhenner/status/1021885173510692864"
"90",33.026,0.033,".jpg","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1022980065976614919-DjHvTpjUwAMFMUs.jpg","1022980065976614919","-DjHvTpjUwAMFMUs.jpg","https://twitter.com/jmhenner/status/1022980065976614919"
"91",452.997,0.453,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1023306510133280770-DjOD1oyU4AAIHta.mp4","1023306510133280770","-DjOD1oyU4AAIHta.mp4","https://twitter.com/jmhenner/status/1023306510133280770"
"92",122.441,0.122,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1023309445948956672-DjOGg1iUcAAuEzy.mp4","1023309445948956672","-DjOGg1iUcAAuEzy.mp4","https://twitter.com/jmhenner/status/1023309445948956672"
"93",347.24,0.347,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1023310665451225089-DjOHn0SUcAAzQL-.mp4","1023310665451225089","-DjOHn0SUcAAzQL-.mp4","https://twitter.com/jmhenner/status/1023310665451225089"
"94",71.171,0.071,".jpg","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1024265908938833921-DjbjoVyXsAASUmH.jpg","1024265908938833921","-DjbjoVyXsAASUmH.jpg","https://twitter.com/jmhenner/status/1024265908938833921"
"95",125.714,0.126,".jpg","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1024341909077143552-DjcWiaVWwAEdONi.jpg","1024341909077143552","-DjcWiaVWwAEdONi.jpg","https://twitter.com/jmhenner/status/1024341909077143552"
"96",171.479,0.171,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1024463874177818625-DjegdIdUYAEkoOd.mp4","1024463874177818625","-DjegdIdUYAEkoOd.mp4","https://twitter.com/jmhenner/status/1024463874177818625"
"97",241.617,0.242,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1024687000157401088-DjhrY2zW4AI6jt-.mp4","1024687000157401088","-DjhrY2zW4AI6jt-.mp4","https://twitter.com/jmhenner/status/1024687000157401088"
"98",118.798,0.119,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1024732204944044033-DjiUga7U4AA00uE.mp4","1024732204944044033","-DjiUga7U4AA00uE.mp4","https://twitter.com/jmhenner/status/1024732204944044033"
"99",45.423,0.045,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1025214186434035712-DjpK3SlUcAA4EIo.mp4","1025214186434035712","-DjpK3SlUcAA4EIo.mp4","https://twitter.com/jmhenner/status/1025214186434035712"
"100",105.888,0.106,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1025405429386489860-Djr4zHXV4AAVBB_.mp4","1025405429386489860","-Djr4zHXV4AAVBB_.mp4","https://twitter.com/jmhenner/status/1025405429386489860"
"101",37.35,0.037,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1026803895367086080-Dj_wsirUcAAbv01.mp4","1026803895367086080","-Dj_wsirUcAAbv01.mp4","https://twitter.com/jmhenner/status/1026803895367086080"
"102",188.027,0.188,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1026892813458440192-DkBBkGBXoAEg2HA.mp4","1026892813458440192","-DkBBkGBXoAEg2HA.mp4","https://twitter.com/jmhenner/status/1026892813458440192"
"103",371.42,0.371,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1027261390241886210-DkGQyGPWwAENjJ5.mp4","1027261390241886210","-DkGQyGPWwAENjJ5.mp4","https://twitter.com/jmhenner/status/1027261390241886210"
"104",153.554,0.154,".mp4","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1027978604733505536-DkQdFIxXgAAKUf2.mp4","1027978604733505536","-DkQdFIxXgAAKUf2.mp4","https://twitter.com/jmhenner/status/1027978604733505536"
"105",230.84,0.231,".jpg","https://raw.githubusercontent.com/cawenz/hennerTweets/main/data/tweets_media/1029034587970830336-DkfZLTRU0AEBsxQ.jpg","1029034587970830336","-DkfZLTRU0AEBsxQ.jpg","https://twitter.com/jmhenner/status/1029034587970830336"
